chr	start	stop	transcript_id	gene_name	gene_id	pfam_exons	pfam_id	info	transcript_num	total_exons	exon_size	avg_exon_size	total_nucleotides	proportion_total	total_transcript_num	transcript_proportion	x_axis	hotspot_3d_exon_num	hotspot_exon_num	gc_content
542	6	31760690	31760839	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF00488	6:31760690-31760839 - o | 6:31760690-31760839 - o | 6:31760690-31760839 - o	3	24	150	104.38	2505	1.51301921323001	6	0.5	MSH5 (n = 24 exons; avg = 104.38)	0	9	0.54
543	6	31761185	31761262	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	3	PF00488	6:31761185-31761262 - o | 6:31761188-31761262 - s4 | 6:31761188-31761262 - o | 6:31761212-31761262 - s4	4	24	78	104.38	2505	1.51301921323001	6	0.666666666666667	MSH5 (n = 24 exons; avg = 104.38)	0	1	0.5
544	6	31761472	31761615	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31761472-31761615 - o | 6:31761472-31761615 - o | 6:31761472-31761615 - o | 6:31761472-31761615 - o	4	24	144	104.38	2505	1.51301921323001	6	0.666666666666667	MSH5 (n = 24 exons; avg = 104.38)	0	6	0.604166666666667
545	6	31761818	31761955	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31761818-31761955 - o | 6:31761818-31761955 - o | 6:31761818-31761955 - o | 6:31761866-31761955 - s4	4	24	138	104.38	2505	1.51301921323001	6	0.666666666666667	MSH5 (n = 24 exons; avg = 104.38)	0	11	0.572463768115942
546	6	31762112	31762185	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31762112-31762185 - o | 6:31762112-31762185 - o | 6:31762112-31762185 - o | 6:31762112-31762185 - o	4	24	74	104.38	2505	1.51301921323001	6	0.666666666666667	MSH5 (n = 24 exons; avg = 104.38)	0	4	0.432432432432432
547	6	31762420	31762528	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	0	NA	6:31762420-31762528 - o | 6:31762420-31762528 - o | 6:31762420-31762528 - o | 6:31762420-31762528 - o	4	24	109	104.38	2505	1.51301921323001	6	0.666666666666667	MSH5 (n = 24 exons; avg = 104.38)	0	5	0.467889908256881
548	3	36993548	36993663	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:36993548-36993663 - o	1	19	116	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	18	0.560344827586207
549	3	36996619	36996709	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:36996619-36996709 - o	1	19	91	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	8	0.428571428571429
550	3	37000955	37001053	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37000955-37001053 - o	1	19	99	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	12	0.393939393939394
551	3	37004401	37004474	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37004401-37004474 - o	1	19	74	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	7	0.445945945945946
552	3	37006991	37007063	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37006991-37007063 - o	1	19	73	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	6	0.493150684931507
553	3	37008814	37008905	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37008814-37008905 - o	1	19	92	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	11	0.380434782608696
554	3	37011820	37011862	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37011820-37011862 - o	1	19	43	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	6	0.325581395348837
555	3	37012011	37012099	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37012011-37012099 - o	1	19	89	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	13	0.471910112359551
556	3	37014432	37014544	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37014432-37014544 - o	1	19	113	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	18	0.371681415929204
557	3	37017506	37017599	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37017506-37017599 - o	1	19	94	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	8	0.436170212765957
558	3	37020310	37020463	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37020310-37020463 - o	1	19	154	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	13	0.525974025974026
559	3	37025637	37026007	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37025637-37026007 - o	1	19	371	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	37	0.514824797843666
560	3	37028784	37028932	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37028784-37028932 - o	1	19	149	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	22	0.456375838926175
561	3	37040186	37040294	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37040186-37040294 - o	1	19	109	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	11	0.504587155963303
562	3	37042268	37042331	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37042268-37042331 - o	1	19	64	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	4	0.359375
563	3	37047519	37047683	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37047519-37047683 - o	1	19	165	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	15	0.466666666666667
564	3	37048517	37048609	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37048517-37048609 - o	1	19	93	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	10	0.494623655913978
565	3	37048904	37049017	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37048904-37049017 - o	1	19	114	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	14	0.464912280701754
566	3	37050486	37050650	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37050486-37050650 - o	1	19	165	119.37	2268	1.36987128766693	1	1	MLH1 (n = 19 exons; avg = 119.37)	0	12	0.454545454545455
567	1	243843125	243843170	ENST00000263826	AKT3	ENSG00000117020	1	PF00169	1:243843125-243843170 - o	1	13	46	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	2	0.456521739130435
568	1	243695591	243695716	ENST00000263826	AKT3	ENSG00000117020	1	PF00169	1:243695591-243695716 - o	1	13	126	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	22	0.373015873015873
569	1	243664772	243664883	ENST00000263826	AKT3	ENSG00000117020	1	PF00169	1:243664772-243664883 - o	1	13	112	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	13	0.375
570	1	243645893	243646037	ENST00000263826	AKT3	ENSG00000117020	1	PF00169	1:243645893-243646037 - o	1	13	145	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	21	0.427586206896552
571	1	243637611	243637742	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243637611-243637742 - o	1	13	132	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	18	0.333333333333333
572	1	243615096	243615161	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243615096-243615161 - o	1	13	66	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	10	0.378787878787879
573	1	243613671	243613739	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243613671-243613739 - o	1	13	69	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	7	0.405797101449275
574	1	243572926	243573048	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243572926-243573048 - o	1	13	123	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	21	0.471544715447154
575	1	243563720	243563848	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243563720-243563848 - o	1	13	129	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	19	0.434108527131783
576	1	243552729	243552943	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243552729-243552943 - o	1	13	215	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	21	0.4
577	1	243545510	243545597	ENST00000263826	AKT3	ENSG00000117020	1	PF00069	1:243545510-243545597 - o	1	13	88	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	12	0.386363636363636
578	1	243512324	243512426	ENST00000263826	AKT3	ENSG00000117020	1	PF00433	1:243512324-243512426 - o	1	13	103	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	11	0.330097087378641
579	1	243505252	243505334	ENST00000263826	AKT3	ENSG00000117020	1	PF00433	1:243505252-243505334 - o	1	13	83	110.54	1437	0.867947548667275	1	1	AKT3 (n = 13 exons; avg = 110.54)	0	11	0.493975903614458
580	17	60600415	60600886	ENST00000305921 | ENST00000392995	PPM1D	ENSG00000170836	1	PF00481	17:60600415-60600886 - o | 17:60600415-60600886 - o	2	7	472	263.57	1845	1.1143794205227	2	1	PPM1D (n = 7 exons; avg = 263.57)	0	32	0.669491525423729
581	17	60623521	60623749	ENST00000305921 | ENST00000392995	PPM1D	ENSG00000170836	1	PF00481	17:60623521-60623749 - o | 17:60623521-60623749 - o	2	7	229	263.57	1845	1.1143794205227	2	1	PPM1D (n = 7 exons; avg = 263.57)	0	16	0.51528384279476
582	17	60633853	60633977	ENST00000305921 | ENST00000392995	PPM1D	ENSG00000170836	1	PF00481	17:60633853-60633977 - o | 17:60633853-60633977 - o	2	7	125	263.57	1845	1.1143794205227	2	1	PPM1D (n = 7 exons; avg = 263.57)	0	8	0.456
583	17	60647892	60648082	ENST00000305921 | ENST00000392995	PPM1D	ENSG00000170836	1	PF00481	17:60647892-60648082 - o | 17:60647892-60648082 - o	2	7	191	263.57	1845	1.1143794205227	2	1	PPM1D (n = 7 exons; avg = 263.57)	0	13	0.43455497382199
584	17	60656599	60656841	ENST00000305921 | ENST00000392995	PPM1D	ENSG00000170836	1	PF00481	17:60656599-60656841 - o | 17:60656599-60656841 - o	2	7	243	263.57	1845	1.1143794205227	2	1	PPM1D (n = 7 exons; avg = 263.57)	0	26	0.473251028806584
585	17	60662995	60663549	ENST00000305921	PPM1D	ENSG00000170836	0	NA	17:60662995-60663549 - o	1	7	555	263.57	1845	1.1143794205227	2	0.5	PPM1D (n = 7 exons; avg = 263.57)	0	86	0.434234234234234
586	17	60656932	60656961	ENST00000392995	PPM1D	ENSG00000170836	0	NA	17:60656932-60656961	1	7	30	263.57	1845	1.1143794205227	2	0.5	PPM1D (n = 7 exons; avg = 263.57)	0	0	0.333333333333333
587	12	112419112	112419125	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	0	NA	12:112419112-112419125 - o | 12:112419112-112419125 - o	2	15	14	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	0	0.571428571428571
588	12	112446276	112446398	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00017	12:112446276-112446398 - o | 12:112446276-112446398 - o	2	15	123	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	4	11	0.447154471544715
589	12	112450318	112450512	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00017	12:112450318-112450512 - o | 12:112450318-112450512 - o	2	15	195	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	32	24	0.425641025641026
590	12	112453195	112453387	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00017	12:112453195-112453387 - o | 12:112453195-112453387 - o	2	15	193	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	17	0.44559585492228
591	12	112454564	112454680	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00017	12:112454564-112454680 - o | 12:112454564-112454680 - o	2	15	117	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	8	0.41025641025641
592	12	112455950	112456063	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	0	NA	12:112455950-112456063 - o | 12:112455950-112456063 - o	2	15	114	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	7	0.403508771929825
593	12	112472944	112473040	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112472944-112473040 - o | 12:112472944-112473040 - o	2	15	97	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	10	9	0.381443298969072
594	12	112477651	112477730	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112477651-112477730 - o | 12:112477651-112477730 - o	2	15	80	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	8	11	0.4125
595	12	112477857	112478015	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112477857-112478015 - o | 12:112477857-112478015 - o	2	15	159	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	13	0.446540880503145
596	12	112482074	112482205	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112482074-112482205 - o | 12:112482074-112482205 - o	2	15	132	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	11	0.409090909090909
597	12	112486463	112486629	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	2	PF00102	12:112486463-112486629 - o | 12:112486475-112486629 - s4	2	15	167	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	2	23	0.634730538922156
598	12	112488443	112488510	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112488443-112488510 - o | 12:112488443-112488510 - o	2	15	68	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	6	15	0.426470588235294
599	12	112489024	112489175	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	1	PF00102	12:112489024-112489175 - o | 12:112489024-112489175 - o	2	15	152	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	24	34	0.480263157894737
600	12	112502144	112502256	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	0	NA	12:112502144-112502256 - o | 12:112502144-112502256 - o	2	15	113	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	19	0.495575221238938
601	12	112504695	112504761	ENST00000635625 | ENST00000351677	PTPN11	ENSG00000179295	0	NA	12:112504695-112504761 - o | 12:112504695-112504761 - o	2	15	67	119.4	1791	1.08176343748301	2	1	PTPN11 (n = 15 exons; avg = 119.4)	0	2	0.432835820895522
602	11	534212	534322	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	HRAS	ENSG00000174775	1	PF00071	11:534212-534322 - o | 11:534212-534322 - o | 11:534212-534322 - o | 11:534212-534322 - o	4	5	111	125.4	627	0.378707803071942	4	1	HRAS (n = 5 exons; avg = 125.4)	24	20	0.558558558558559
603	11	533766	533944	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	HRAS	ENSG00000174775	1	PF00071	11:533766-533944 - o | 11:533766-533944 - o | 11:533766-533944 - o | 11:533766-533944 - o	4	5	179	125.4	627	0.378707803071942	4	1	HRAS (n = 5 exons; avg = 125.4)	40	24	0.575418994413408
604	11	533453	533612	ENST00000451590 | ENST00000311189 | ENST00000397596 | ENST00000397594	HRAS	ENSG00000174775	1	PF00071	11:533453-533612 - o | 11:533453-533612 - o | 11:533453-533612 - o | 11:533453-533612 - o	4	5	160	125.4	627	0.378707803071942	4	1	HRAS (n = 5 exons; avg = 125.4)	0	21	0.625
605	11	532639	532755	ENST00000451590 | ENST00000311189 | ENST00000397596	HRAS	ENSG00000174775	1	PF00071	11:532639-532755 - o | 11:532639-532755 - o | 11:532639-532755 - o	3	5	117	125.4	627	0.378707803071942	4	0.75	HRAS (n = 5 exons; avg = 125.4)	0	8	0.606837606837607
606	11	533299	533358	ENST00000397594	HRAS	ENSG00000174775	1	PF00071	11:533299-533358	1	5	60	125.4	627	0.378707803071942	4	0.25	HRAS (n = 5 exons; avg = 125.4)	0	0	0.733333333333333
607	10	43077259	43077331	ENST00000355710	RET	ENSG00000165731	0	NA	10:43077259-43077331 - o	1	20	73	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	2	0.684931506849315
608	10	43100459	43100722	ENST00000355710 | ENST00000638465	RET	ENSG00000165731	0	NA	10:43100459-43100722 - o | 10:43100484-43100722 - s4	2	20	264	169.1	3382	2.04272693778199	2	1	RET (n = 20 exons; avg = 169.1)	0	37	0.621212121212121
609	10	43102302	43102629	ENST00000355710 | ENST00000638465 | ENST00000638465	RET	ENSG00000165731	1	PF00028	10:43102342-43102629 - o | 10:43102302-43102402 - s2 | 10:43102302-43102402 - s4	3	20	328	169.1	3382	2.04272693778199	2	1.5	RET (n = 20 exons; avg = 169.1)	0	41	0.621951219512195
610	10	43104952	43105193	ENST00000355710	RET	ENSG00000165731	1	PF00028	10:43104952-43105193 - o	1	20	242	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	34	0.71900826446281
611	10	43106376	43106571	ENST00000355710	RET	ENSG00000165731	0	NA	10:43106376-43106571 - o	1	20	196	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	38	0.647959183673469
612	10	43109031	43109230	ENST00000355710	RET	ENSG00000165731	0	NA	10:43109031-43109230 - o	1	20	200	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	27	0.635
613	10	43111207	43111465	ENST00000355710	RET	ENSG00000165731	0	NA	10:43111207-43111465 - o	1	20	259	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	39	0.590733590733591
614	10	43112099	43112224	ENST00000355710	RET	ENSG00000165731	0	NA	10:43112099-43112224 - o	1	20	126	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	17	0.650793650793651
615	10	43112853	43112963	ENST00000355710	RET	ENSG00000165731	0	NA	10:43112853-43112963 - o	1	20	111	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	14	0.594594594594595
616	10	43113556	43113675	ENST00000355710	RET	ENSG00000165731	0	NA	10:43113556-43113675 - o	1	20	120	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	22	0.625
617	10	43114480	43114736	ENST00000355710	RET	ENSG00000165731	0	NA	10:43114480-43114736 - o	1	20	257	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	43	0.622568093385214
618	10	43116584	43116731	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43116584-43116731 - o	1	20	148	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	23	0.506756756756757
619	10	43118373	43118480	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43118373-43118480 - o	1	20	108	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	11	0.564814814814815
620	10	43119531	43119745	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43119531-43119745 - o	1	20	215	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	45	0.646511627906977
621	10	43120081	43120203	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43120081-43120203 - o	1	20	123	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	16	0.520325203252033
622	10	43121946	43122016	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43121946-43122016 - o	1	20	71	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	8	0.408450704225352
623	10	43123671	43123808	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43123671-43123808 - o	1	20	138	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	24	0.579710144927536
624	10	43124883	43124982	ENST00000355710	RET	ENSG00000165731	1	PF07714	10:43124883-43124982 - o	1	20	100	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	10	0.54
625	10	43126575	43126722	ENST00000355710	RET	ENSG00000165731	0	NA	10:43126575-43126722 - o	1	20	148	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	26	0.547297297297297
626	10	43128112	43128266	ENST00000355710	RET	ENSG00000165731	0	NA	10:43128112-43128266 - o	1	20	155	169.1	3382	2.04272693778199	2	0.5	RET (n = 20 exons; avg = 169.1)	0	19	0.470967741935484
627	10	121593709	121593817	ENST00000351936 | ENST00000346997 | ENST00000358487 | ENST00000457416 | ENST00000369061 | ENST00000613048 | ENST00000613324	FGFR2	ENSG00000066468	0	NA	10:121593709-121593817 - o | 10:121593709-121593817 - o | 10:121593709-121593817 - o | 10:121593709-121593817 - o | 10:121593709-121593817 - o | 10:121593709-121593817 - o | 10:121593709-121593764 - s4	7	20	109	133.55	2671	1.61328316109276	8	0.875	FGFR2 (n = 20 exons; avg = 133.55)	0	10	0.559633027522936
628	10	121565438	121565704	ENST00000351936 | ENST00000346997 | ENST00000358487 | ENST00000457416 | ENST00000369061 | ENST00000613324	FGFR2	ENSG00000066468	1	NA|PF13927	10:121565438-121565704 - o | 10:121565438-121565704 - o | 10:121565438-121565704 - o | 10:121565438-121565704 - o | 10:121565438-121565704 - o | 10:121565438-121565704 - o	6	20	267	133.55	2671	1.61328316109276	8	0.75	FGFR2 (n = 20 exons; avg = 133.55)	0	37	0.531835205992509
629	10	121564502	121564579	ENST00000351936 | ENST00000346997 | ENST00000358487 | ENST00000457416 | ENST00000369061 | ENST00000613048	FGFR2	ENSG00000066468	0	NA	10:121564502-121564579 - o | 10:121564502-121564579 - o | 10:121564502-121564579 - o | 10:121564502-121564579 - o | 10:121564502-121564579 - o | 10:121564502-121564579 - o	6	20	78	133.55	2671	1.61328316109276	8	0.75	FGFR2 (n = 20 exons; avg = 133.55)	0	9	0.461538461538462
630	10	121551290	121551459	ENST00000351936 | ENST00000346997 | ENST00000358487 | ENST00000457416 | ENST00000369061 | ENST00000613048	FGFR2	ENSG00000066468	1	PF07679	10:121551290-121551459 - o | 10:121551290-121551459 - o | 10:121551290-121551459 - o | 10:121551290-121551459 - o | 10:121551290-121551459 - o | 10:121551290-121551459 - o	6	20	170	133.55	2671	1.61328316109276	8	0.75	FGFR2 (n = 20 exons; avg = 133.55)	0	23	0.558823529411765
631	10	121538592	121538715	ENST00000351936 | ENST00000346997 | ENST00000358487 | ENST00000457416 | ENST00000369061 | ENST00000613048	FGFR2	ENSG00000066468	1	PF07679	10:121538592-121538715 - o | 10:121538592-121538715 - o | 10:121538592-121538715 - o | 10:121538592-121538715 - o | 10:121538592-121538715 - o | 10:121538592-121538715 - o	6	20	124	133.55	2671	1.61328316109276	8	0.75	FGFR2 (n = 20 exons; avg = 133.55)	0	23	0.475806451612903
